Eval num episodes,Eval avg final dist,Eval success ratio,Eval mean final l2 dist,Eval median final l2 dist,policy loss,timesteps,epoch time (s),total time (s)
50,402.49224853515625,0.0,402.49222,402.49225,0,0,18.80495262145996,18.8049578666687
50,9720.210405273438,0.0,9720.211,9919.86,2.1969470977199883,10000,334.02641201019287,352.83137583732605
